dataset,model_type,loss_type,latent_dim,K,n_cells,n_cells_eval,eval_split,n_genes,seed,batch_key,label_key,label_source,external_metrics_enabled,external_metrics_note,data_mode,requested_data_mode,effective_data_mode,backed_fallback_reason,git_commit,fit_formula_name,fit_score_r2,fit_rmse,elbo,silhouette_sampled,silhouette_n_used,silhouette_n_total,centrality_mode,centrality_n_used,centrality_n_total,error,error_type,best_val_loss,total_epochs,peak_cpu_mem_mb,peak_gpu_mem_mb,ari,ami,silhouette,silhouette_kmeans,silhouette_true_labels,reconstruction_loss,centrality_variance,status,runtime_seconds,_source_csv,_source_mtime,label_source_category,label_trust,is_ground_truth_labels,is_untrusted_labels,is_curated_labels,is_inferred_labels,is_synthetic,n_batches,zero_fraction,batch_silhouette,batch_silhouette_mixing,batch_knn_entropy,batch_metrics_mode,batch_metrics_n_used,batch_metrics_n_total,onboard_source_label_key,onboard_source_batch_key,onboard_source_label_ontology_key,onboard_source_label_ontology_nonnull_fraction,onboard_contract_label_key,onboard_contract_batch_key,ts2_ground_truth_evidence
paul15,ae,mse,48,19,2730,273,test,2000,44,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,0.5310170884097453,100,2.1788063049316406,172.08642578125,0.3830142259331819,0.5697666368719942,0.2027739286422729,0.2027739286422729,0.0091543123126029,0.5275497984536838,0.0014730602282363,success,7.624902248382568,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,ae,mse,48,19,2730,273,test,2000,43,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,0.5072724159820613,100,2.2167205810546875,172.08642578125,0.3097032196834029,0.5007742552473633,0.1799787282943725,0.1799787282943725,0.0092469016090035,0.532827010739854,0.0011151125640497,success,7.80036997795105,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,ae,mse,48,19,2730,273,test,2000,42,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,0.5194468321381035,98,2.206319808959961,172.08642578125,0.3346701504291984,0.5076239444031172,0.1783663034439087,0.1783663034439087,0.0313078090548515,0.5260187765180846,0.0025213911310675,success,7.409817457199097,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,ae,mse,32,19,2730,273,test,2000,44,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,0.5293221209512089,100,2.077259063720703,172.04736328125,0.3109703717153984,0.501574517114531,0.1777880489826202,0.1777880489826202,0.0074581750668585,0.5261186042548099,0.0023572690476668,success,12.18406891822815,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,ae,mse,32,19,2730,273,test,2000,43,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,0.5098221865329113,100,2.1916332244873047,172.04736328125,0.3148510507412511,0.5058188900888723,0.2008514106273651,0.2008514106273651,0.0132044116035103,0.5353641824407892,0.0021939709840898,success,7.334951400756836,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,ae,mse,32,19,2730,273,test,2000,42,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,0.5184673273956383,100,2.2123231887817383,172.04736328125,0.340025000631161,0.5075458392816277,0.1805678158998489,0.1805678158998489,0.0325579307973384,0.5247886314060225,0.0015948134144944,success,7.734610319137573,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,ae,mse,24,19,2730,273,test,2000,44,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,0.532215823838999,100,2.200963020324707,172.02783203125,0.2990616458175843,0.4876131428394167,0.2046334892511367,0.2046334892511367,0.013495035469532,0.5290774624426287,0.0015831825883142,success,7.684243679046631,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,ae,mse,24,19,2730,273,test,2000,43,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,0.5089455917204693,91,2.1949586868286133,172.02783203125,0.2850420134812489,0.4856274018921091,0.2048665434122085,0.2048665434122085,0.0118701625615358,0.5343721784078158,0.0025018131878321,success,6.988120317459106,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,ae,mse,24,19,2730,273,test,2000,42,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,0.5194835767641173,100,2.213970184326172,172.02783203125,0.3090654096282918,0.484534603616183,0.1816028803586959,0.1816028803586959,0.0431218259036541,0.525884985050439,0.0024349412428058,success,7.96553635597229,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,ae,mse,20,19,2730,273,test,2000,44,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,0.5299184710988195,100,2.2050228118896484,172.01806640625,0.3606049337136204,0.5222497663033504,0.1777514219284057,0.1777514219284057,0.0256511140614748,0.5270433174821484,0.002022784958924,success,7.53602933883667,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,ae,mse,20,19,2730,273,test,2000,43,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,0.5107522914697836,100,2.197216033935547,172.01806640625,0.3124058162455529,0.4799699611313787,0.208272099494934,0.208272099494934,0.009898217394948,0.5354769878335052,0.0007188386964413,success,7.41553807258606,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,ae,zinb,8,19,2730,273,test,2000,43,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1370.0132202595582,100,2.102838516235352,221.62890625,0.2020377860474673,0.4193467789247122,0.282622218132019,0.282622218132019,-0.0690074637532234,0.648042544558808,0.0030053800927029,success,9.237668514251707,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,ae,zinb,8,19,2730,273,test,2000,44,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1310.8718673091232,100,2.143651008605957,221.62890625,0.2252562095170861,0.4316535847302185,0.2609246075153351,0.2609246075153351,-0.0432334914803504,0.6619657022612435,0.0029538688962802,success,9.437122106552124,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,ae,zinb,10,19,2730,273,test,2000,42,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1314.6319195534284,100,2.157451629638672,221.6337890625,0.2744497594794581,0.4733626268132985,0.2806887924671173,0.2806887924671173,-0.0317879877984523,0.6490104822885423,0.0026178825201046,success,9.773572206497192,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,mse,32,19,2730,273,test,2000,44,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,0.656439374436389,45,2.115017890930176,34.68896484375,0.0122615905167631,0.0159433760758987,0.1031535193324089,0.1031535193324089,-0.1941121071577072,0.6714777518541385,0.0010554689068991,success,3.48209810256958,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,nb,2,19,2730,273,test,2000,44,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1355.1766039949634,78,2.121834754943848,56.28857421875,0.2201809987908987,0.3785231200942086,0.3660870790481567,0.3660870790481567,-0.1410666108131408,0.6831923729770786,0.0033811376231174,success,6.97870945930481,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,nb,2,19,2730,273,test,2000,43,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1376.1184770633013,100,2.203144073486328,56.28857421875,0.2325209818518047,0.4160210429800259,0.3857658803462982,0.3857658803462982,-0.0733733847737312,0.6509134725773291,0.00339217883778,success,10.02859663963318,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,nb,2,19,2730,273,test,2000,42,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1325.8506306519002,100,2.093571662902832,56.28857421875,0.2552681456365467,0.4313582568283287,0.3544124662876129,0.3544124662876129,-0.104286141693592,0.6510034832325611,0.0018831219245512,success,9.05962300300598,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,mse,64,19,2730,273,test,2000,44,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,0.6578983719095642,47,2.1205549240112305,34.91552734375,0.0123131824866736,0.0210717752331056,0.1049599274992942,0.1049599274992942,-0.2055151015520095,0.6718718634420262,0.0010969589075534,success,3.7428946495056152,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,mse,64,19,2730,273,test,2000,43,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,0.6503716174499455,62,2.083987236022949,34.91552734375,0.0128458374984348,0.0348253226152605,0.1087142080068588,0.1087142080068588,-0.218074232339859,0.6669818638881921,0.0008590396539655,success,4.633976936340332,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,mse,48,19,2730,273,test,2000,44,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,0.6575566469094692,53,2.126380920410156,34.80224609375,0.0173739341537218,0.0587594926437346,0.1123980954289436,0.1123980954289436,-0.2541161775588989,0.6701521707541777,0.0013813468190735,success,4.175907850265503,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,mse,48,19,2730,273,test,2000,43,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,0.6478082707950047,54,2.0657215118408203,34.80224609375,0.0081053715672645,0.0280944634249596,0.1407406777143478,0.1407406777143478,-0.2154067605733871,0.6707901221055251,0.0008177985107406,success,4.215311765670776,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,mse,48,19,2730,273,test,2000,42,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,0.6532045890996744,68,2.120182037353516,34.80224609375,0.0177249939833176,0.0556368225280307,0.1174919754266738,0.1174919754266738,-0.2057766914367675,0.6600270358634083,0.0015031966903071,success,4.867088794708252,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,mse,32,19,2730,273,test,2000,43,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,0.6533894338013925,31,2.1050243377685547,34.68896484375,0.020770377863415,0.0564211596584151,0.1177787110209465,0.1177787110209465,-0.2208145260810852,0.6711305840548142,0.0013084672952731,success,2.714102506637573,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,ae,zinb,10,19,2730,273,test,2000,43,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1365.1304797497423,100,2.177784919738769,221.6337890625,0.1997787450536093,0.3986735543953686,0.2626554369926452,0.2626554369926452,-0.0554825514554977,0.6455519478836339,0.0030707642292467,success,9.073755979537964,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,mse,32,19,2730,273,test,2000,42,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,0.6528949058536209,57,2.124544143676758,34.68896484375,0.0284959686175368,0.0587433947394302,0.1481612175703048,0.1481612175703048,-0.2461851090192794,0.663382806184091,0.000859136602918,success,4.206196069717407,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,mse,24,19,2730,273,test,2000,44,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,0.655972101749518,55,2.068131446838379,34.63232421875,0.0163782286416197,0.0395414438147934,0.1218045949935913,0.1218045949935913,-0.2063294053077697,0.6680773599243863,0.0008999830215828,success,4.106186151504517,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,mse,24,19,2730,273,test,2000,43,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,0.6493783835526351,64,2.0895137786865234,34.63232421875,0.0033190076828568,0.0133506762274964,0.10297741740942,0.10297741740942,-0.2138843983411789,0.6702907377983625,0.00079454117285,success,4.756654977798462,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,mse,24,19,2730,273,test,2000,42,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,0.6509430017663446,48,2.11916446685791,34.63232421875,0.0037764203305368,0.0113177604966401,0.1279876083135604,0.1279876083135604,-0.2261146605014801,0.664444869909531,0.0008621382414415,success,3.68394923210144,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,mse,20,19,2730,273,test,2000,44,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,0.6582318214706449,32,2.106234550476074,34.60400390625,9.482633837207212e-05,-0.0025025632940116,0.1594550609588623,0.1594550609588623,-0.2484569400548935,0.6727179943860232,0.0005970560932645,success,2.615257740020752,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,mse,20,19,2730,273,test,2000,43,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,0.6472373235793341,64,2.090254783630371,34.60400390625,0.017121616953746,0.0521422635013692,0.2272496819496154,0.2272496819496154,-0.2725419402122497,0.6672489234816024,0.0012324603511627,success,4.73570704460144,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,mse,20,19,2730,273,test,2000,42,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,0.6505139205918644,61,2.089665412902832,34.60400390625,0.0106246850825137,0.0347852072707147,0.1528874188661575,0.1528874188661575,-0.2064839154481887,0.662296916102315,0.0011527490211516,success,4.826803207397461,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,mse,16,19,2730,273,test,2000,44,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,0.6562793091103271,46,2.102919578552246,34.57568359375,0.0026544084184459,0.002617263400216,0.1346156299114227,0.1346156299114227,-0.2349188923835754,0.6681849600631239,0.0010246313417968,success,3.4707465171813965,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,nb,4,19,2730,273,test,2000,42,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1315.281526334993,100,2.1998538970947266,56.302734375,0.3775201106569095,0.5308052344925287,0.2464071363210678,0.2464071363210678,0.0119939856231212,0.6456043737711924,0.0029495344177859,success,9.278402090072632,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,nb,4,19,2730,273,test,2000,43,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1369.585765349559,100,2.1977615356445312,56.302734375,0.250523868147298,0.4539937617804316,0.2367964535951614,0.2367964535951614,-0.014019557274878,0.6446774837734935,0.0030991719582037,success,9.621043682098389,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,nb,4,19,2730,273,test,2000,44,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1308.383128630809,100,2.207472801208496,56.302734375,0.2824804217160467,0.4846258262903067,0.2264908850193023,0.2264908850193023,0.0279248915612697,0.6596401250842727,0.0033676497740854,success,9.727789640426636,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,nb,6,19,2730,273,test,2000,42,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1317.1272339314332,100,2.1891355514526367,56.31689453125,0.294618577103007,0.4726939588998216,0.200173944234848,0.200173944234848,0.0408787578344345,0.6444425672401876,0.0015450172708837,success,9.97724676132202,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,nb,20,19,2730,273,test,2000,44,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1312.5721802204955,100,2.198310852050781,56.416015625,0.3457854220780344,0.5133001102072275,0.2124328911304474,0.2124328911304474,0.0425987541675567,0.6596114275219677,0.0031894667331402,success,9.698527812957764,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,nb,20,19,2730,273,test,2000,43,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1366.9254159333505,100,2.1381149291992188,56.416015625,0.2759024524809075,0.4852107626038212,0.2103289067745208,0.2103289067745208,0.022334586828947,0.6426487196059454,0.0031937909752981,success,9.53951621055603,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,nb,20,19,2730,273,test,2000,42,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1315.0420811691563,100,2.148262023925781,56.416015625,0.3490708003558785,0.5221751138145059,0.207595944404602,0.207595944404602,0.0529235713183879,0.6459356057338226,0.0030380594039254,success,10.424229145050049,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,nb,16,19,2730,273,test,2000,44,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1311.8270142942995,100,2.199305534362793,56.3876953125,0.2866282723406778,0.4953761557005358,0.2160917818546295,0.2160917818546295,0.0352768078446388,0.6597611349580925,0.0032765907068111,success,9.88848876953125,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,nb,16,19,2730,273,test,2000,43,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1372.4169067829955,100,2.211222648620605,56.3876953125,0.2427764247008622,0.4536860854092399,0.2246847748756408,0.2246847748756408,0.0159833021461963,0.6453447119220272,0.0032168323688159,success,9.69578766822815,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,nb,16,19,2730,273,test,2000,42,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1316.5421348264365,100,2.1845531463623047,56.3876953125,0.3347801901248405,0.4928902224739632,0.2266806662082672,0.2266806662082672,0.0217221546918153,0.6442734869845185,0.003228968860442,success,9.568171501159668,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,nb,12,19,2730,273,test,2000,44,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1310.4261152665697,100,2.191492080688477,56.359375,0.3007594743199935,0.4779563254297452,0.2203622907400131,0.2203622907400131,0.0228951703757047,0.6595571370788547,0.0031788829651248,success,9.434741735458374,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,nb,12,19,2730,273,test,2000,43,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1366.1988954648866,100,2.220770835876465,56.359375,0.2942337175460026,0.4735624385907097,0.2250163108110427,0.2250163108110427,0.0024410833138972,0.6421622472368317,0.0030471556896788,success,9.916186094284058,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,nb,12,19,2730,273,test,2000,42,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1314.5191583319024,100,2.174277305603028,56.359375,0.3382183354396695,0.5327942124486411,0.2072995156049728,0.2072995156049728,0.0436056144535541,0.6449375222454141,0.0032532513216959,success,9.765493869781494,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,nb,10,19,2730,273,test,2000,44,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1314.799595424107,100,2.1715192794799805,56.34521484375,0.3230912414154582,0.4917641575892735,0.2333666682243347,0.2333666682243347,0.0269797891378402,0.6609834445701851,0.00325103179384,success,9.99227213859558,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,nb,10,19,2730,273,test,2000,43,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1366.8682959699806,100,2.2001266479492188,56.34521484375,0.2647130263811016,0.445670411212584,0.2287514060735702,0.2287514060735702,0.0049313209019601,0.6422969421624264,0.0031900694027724,success,9.870350122451782,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,nb,10,19,2730,273,test,2000,42,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1314.59423828125,100,2.206867218017578,56.34521484375,0.3252890658464371,0.5174856356210031,0.2071924656629562,0.2071924656629562,0.0467837005853652,0.6448567295685793,0.0031507856083597,success,9.869293689727783,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
